CPD_UNIT,STAR1,FIRST_NAME,LAST_NAME,MI,RANK
606,5790,ANTONIO,ONTIVEROS,P,POLICE OFFICER
014,19564,ERIC,DAVID,,POLICE OFFICER
010,2407,JORGE,HARO,,SERGEANT OF POLICE
630,21204,DEMOSTHEN,BALODIMAS,U,PO AS DETECTIVE
005,397,KEITH,REYNOLDS,R,LIEUTENANT OF POLICE
006,18240,DWAYNE,COLLIER,A,POLICE OFFICER
124,18348,JESSE,ARROYO,A,POLICE OFFICER
002,12731,LAWRENCE,LOWREY JR,R,PO/FIELD TRNING OFF
020,2131,EDWARD,ALONZO,,SERGEANT OF POLICE
002,18995,BREDA,THOMAS,C,POLICE OFFICER
135,3321,CLARETHA,CROSS,,POLICE OFFICER
016,15372,BROCK,MERCK,F,PO/FIELD TRNING OFF
020,9023,RAYMOND,ALLEN,G,POLICE OFFICER
050,4199,CLIFFORD,FREENEY,M,POLICE OFFICER
016,1406,LOUIS,DANIELSON,K,SERGEANT OF POLICE
145,1789,RUBEN,MARTINEZ JR,,SERGEANT OF POLICE
017,,NELLIE,HARB,,SERGEANT OF POLICE
018,2046,ANDREW,DAKURAS,J,SERGEANT OF POLICE
606,1906,VANCE,BONNER,E,SERGEANT OF POLICE
180,20184,DION,REDFIELD,M,PO AS DETECTIVE
001,4618,GREGORY,WILLIAMSON,S,POLICE OFFICER
701,12903,GLEN,SHIRAHAMA,,POLICE OFFICER
008,19775,PENNY,KOSIEWICZ,M,POLICE OFFICER
261,9176,SUZANNE,TAPIA,,POLICE OFFICER
011,10136,MATTHEW,JACKSON,C,POLICE OFFICER
384,11614,LAURITA,WILLIAMS,,POLICE OFFICER
003,11108,KAREN,OAKS,A,POLICE OFFICER
606,20490,JOHN,JUREK,J,PO AS DETECTIVE
701,3026,EDITH,CASSELLE,A,POLICE OFFICER
442,20488,ROBERT,YAMANE,M,EXPL TECH 1
630,20471,ANTHONY,PULCANIO,J,PO AS DETECTIVE
166,19850,DARLENE,WILLIAMS-CURING,L,POLICE OFFICER
630,21231,JOHN,MODELSKI,J,PO AS DETECTIVE
721,17980,CORY,GUTTILLO,L,POLICE OFFICER
020,15115,KEN,JA,G,POLICE OFFICER
015,11864,JESUS,VAZQUEZ JR,M,POLICE OFFICER
121,2349,MICHELLE,COOK,J,SERGEANT OF POLICE
019,10130,JOHN,MEINDL,J,POLICE OFFICER
050,16001,MYRTA,ALFRED,T,POLICE OFFICER
024,1447,NOLAND,RIVERA,,SERGEANT OF POLICE
002,2612,RAEANDA,EDWARDS,L,SERGEANT OF POLICE
114,9859,GAIL,SIZEMORE,A,POLICE OFFICER
620,20206,BARBARA,GLIMCO,L,PO AS DETECTIVE
009,2682,MARGARET,FLISK,J,SERGEANT OF POLICE
020,1025,ALEJANDRO,SILVA,D,SERGEANT OF POLICE
630,1710,HECTOR,VERGARA,L,SERGEANT OF POLICE
181,20327,PATRICK,LOFTUS,J,PO AS DETECTIVE
610,21302,ROGER,SANDOVAL,A,PO AS DETECTIVE
017,16209,ROBERT,BRACKE,,POLICE OFFICER
701,2155,GENO,ROUSE,,SERGEANT OF POLICE
620,20873,KEVIN,DOCHERTY,J,PO AS DETECTIVE
018,16764,JEROME,TURBYVILLE,B,POLICE OFFICER
010,4727,KENNETH,LIBERTY,C,POLICE OFFICER
610,21094,JOHN,DOWLING,J,PO AS DETECTIVE
610,20644,PAUL,MILLER JR,A,PO AS DETECTIVE
630,20018,EDWARD,KING JR,C,PO AS DETECTIVE
610,20432,BRIAN,MC KENDRY,P,PO AS DETECTIVE
277,16570,ANGELO,MARCONI,,PO ASGN EVID. TECHNI
630,20268,CHERYL,PONTECORE,L,PO AS DETECTIVE
384,21467,MARK,WIEDENSKI,J,PO AS DETECTIVE
620,20039,ANTHONY,PACINO,J,PO AS DETECTIVE
011,354,DARRELL,SPENCER,F,COMMANDER
007,12431,ROBERT,HAILE,A,POLICE OFFICER
002,19748,GERALD,SHEPPARD,,POLICE OFFICER
610,21146,BRYANT,HARRIS,,PO AS DETECTIVE
003,92,PATRINA,WINES,L,CAPTAIN OF POLICE
124,2324,JEFFREY,CHAPMAN,B,SERGEANT OF POLICE
211,3280,MICHAEL,YZAGUIRRE,R,POLICE OFFICER
123,16410,LEIGHA,WILSON,M,POLICE OFFICER
050,10746,JERRY,MARTIN,D,POLICE OFFICER
620,21291,JOHN,YNIGUEZ,J,PO AS DETECTIVE
050,18154,ANTHONY,ACEVEZ,E,POLICE OFFICER
009,3818,CRAIG,COUGHLIN,E,POLICE OFFICER
212,820,MURPHY,RAYL,V,SERGEANT OF POLICE
610,20830,JASON,SCHOENECKER,M,PO AS DETECTIVE
610,1770,GERARDO,TENEYUQUE,,SERGEANT OF POLICE
001,1985,ANTHONY,DOMBROWSKI,M,SERGEANT OF POLICE
261,19176,SHARON,QUINN,,POLICE OFFICER
212,2428,RODOLFO,VARGAS JR,,SERGEANT OF POLICE
017,12657,EUGENE,RACZKA,J,POLICE OFFICER
620,21437,MILAN,STANFORD,B,PO AS DETECTIVE
051,13399,PATRICIA,JOHNSON,A,POLICE OFFICER
630,20750,DAMIAN,REYES,,PO AS DETECTIVE
024,19444,MIKE,LINDBERG,L,POLICE OFFICER
610,20187,PATRICK,ROONEY,F,PO AS DETECTIVE
124,13479,JOSEPH,ROTKVICH,J,POLICE OFFICER
166,6294,MARIE,GASCA,D,POLICE OFFICER
003,15030,NANCY,WRIGHT,C,POLICE OFFICER
009,17471,RALPH,MAIDA,,POLICE OFFICER
181,21293,TIMOTHY,MURPHY,J,PO AS DETECTIVE
384,21181,DONNA,MC ELROY,,PO AS DETECTIVE
543,10084,MARTIN,NAVARRETE,,POLICE OFFICER
167,4284,ANTANAS,LIUTKUS,G,POLICE OFFICER
277,14302,TIZOC,AMARO,R,PO ASGN EVID. TECHNI
610,20742,RAYMOND,VERTA,J,PO AS DETECTIVE
022,17017,ROBERT,QUINTERO,,POLICE OFFICER
002,19042,DORIAN,SMITH,T,POLICE OFFICER
140,20389,JEFFREY,ADAMIK,S,PO AS DETECTIVE
630,2655,THOMAS,CARR,D,SERGEANT OF POLICE
050,9156,KEVIN,MURPHY,T,POLICE OFFICER
630,20491,MICHAEL,HURLEY,C,PO AS DETECTIVE
121,14896,JANEEN,JONES,H,POLICE OFFICER
610,20026,JAMES,BROWNE,E,PO AS DETECTIVE
022,19974,JAMES,CONNELL,A,POLICE OFFICER
630,20280,BRIAN,CYGNAR,K,PO AS DETECTIVE
004,9090,LAURA,OBROCHTA,P,POLICE OFFICER
124,13208,CHRISTOPH,HOFFMAN,P,POLICE OFFICER
610,20331,KRISTI,BATTALINI,L,PO AS DETECTIVE
604,21251,PAUL,GALIARDO,S,PO AS DETECTIVE
008,8467,DANIEL,PALUCK,W,POLICE OFFICER
376,11334,GREGORY,DORAN,R,POLICE OFFICER
014,11495,JAMES,STAGEN,F,POLICE OFFICER
050,270,SPIRO,GEORGAS,,LIEUTENANT OF POLICE
211,1001,RONALD,RODRIGUEZ,J,SERGEANT OF POLICE
630,20557,ERIC,OSWALD,,PO AS DETECTIVE
620,21159,FREDERICK,HASENFANG,R,PO AS DETECTIVE
610,20391,ALEJANDRO,CHAVARRIA,,PO AS DETECTIVE
341,6898,THOMAS,NOWAK,J,PO/EXP DET CAN HAND
610,20028,MICHAEL,WALSH,J,PO AS DETECTIVE
341,14124,GLEN,POPIELA,P,PO ASSG CANINE HANDL
018,1691,WILLIAM,ANGUS,J,SERGEANT OF POLICE
003,1907,CHARLES,ARTZ,J,SERGEANT OF POLICE
022,10766,STEVEN,BROCK,E,PO/FIELD TRNING OFF
121,816,BRIDGET,CAMPBELL SADLER,,SERGEANT OF POLICE
025,15665,LATONIA,HARRIS,R,POLICE OFFICER
620,28,RODNEY,BLISSET,D,CAPTAIN OF POLICE
001,19344,DANIEL,MILLER,J,POLICE OFFICER
701,7530,MICHAEL,SQUARE,A,POLICE OFFICER
022,8987,ROBERT,RUIZ,M,POLICE OFFICER
012,19387,PARIS,EDWARDS,L,POLICE OFFICER
261,1366,KENNETH,LEWANDOWSKI,J,SERGEANT OF POLICE
024,2228,JOHN,DELGADO,M,SERGEANT OF POLICE
024,12674,ROBERT,CYGNAR,S,POLICE OFFICER
171,19960,STEVE,REBAYA,R,POLICE OFFICER
277,4826,GORDON,ALLEN,K,PO ASGN EVID. TECHNI
261,11663,DAVID,LIPINSKI,J,POLICE OFFICER
014,12851,CURTISTEE,THOMPSON,J,POLICE OFFICER
009,13686,JAMES,WENDLANDT,W,POLICE OFFICER
701,18973,RICHARD,WOLFE,P,POLICE OFFICER
022,18292,CARRESSA,NORTHCROSS,V,POLICE OFFICER
018,18010,ANDREA,ROBERTS,M,POLICE OFFICER
140,290,GLORIA,HANNA,J,DEP CHIEF
701,19852,ALBERT,JONES,M,POLICE OFFICER
161,16649,MICHAEL,MARRA,A,POLICE OFFICER
020,4847,GERARD,SHULTZ,J,POLICE OFFICER
022,8127,JANET,MC CANN,M,POLICE OFFICER
007,6424,LINDA,STANFORD,M,POLICE OFFICER
005,18786,TRACEY,ANDERSON,A,POLICE OFFICER
050,12926,BRIAN,FINNEGAN,J,POLICE OFFICER
125,18724,JAMES,QUINTON,M,POLICE OFFICER
012,18558,MICHAEL,TWAROWSKI,W,POLICE OFFICER
022,19673,DEBRA,GIGLIO,L,POLICE OFFICER
007,13324,JEFFREY,NOSEK,J,POLICE OFFICER
610,20505,MICHAEL,NESTAD,K,PO AS DETECTIVE
051,19586,CHRIS,GHOLSTON,D,POLICE OFFICER
543,5586,REGINA,MONROE,L,POLICE OFFICER
126,9,KEVIN,CHAMBERS,M,CAPTAIN OF POLICE
020,897,ROBERT,SCHMIDT,E,SERGEANT OF POLICE
015,806,JACK,BARRON,J,SERGEANT OF POLICE
005,16613,REGINA,SMITH,M,PO (PER ARB AWARD)
620,21101,MICHAEL,CUMMINGS,T,PO AS DETECTIVE
701,15734,LES,BALASZEK,J,POLICE OFFICER
180,20376,MICHAEL,MC DERMOTT,A,PO AS DETECTIVE
016,8489,JOHN,O CALLAGHAN,P,POLICE OFFICER
001,15812,DURWARD,LITTLE,J,POLICE OFFICER
017,1512,DONALD,DANIELS,J,SERGEANT OF POLICE
630,20130,GREGORY,SWIDEREK,A,PO AS DETECTIVE
630,20313,KATHLEEN,MORIARTY,M,PO AS DETECTIVE
020,19830,DANIEL,BORA,A,POLICE OFFICER
016,7446,ROBERT,JANCEVICH,L,POLICE OFFICER
050,12130,ROBERT,MC CALLISTER,E,POLICE OFFICER
020,8135,EDWARD,BAZAR,A,POLICE OFFICER
610,20458,PETER,TORRES,,PO AS DETECTIVE
011,6766,CATHERINE,GERICH,A,POLICE OFFICER
012,4367,MICHELLE,TATAR,S,POLICE OFFICER
004,19991,CRAIG,THOMPSON,M,POLICE OFFICER
016,633,JOHN,GARRIDO III,,LIEUTENANT OF POLICE
010,1903,RICARDO,MATA,,SERGEANT OF POLICE
620,20489,MATTHEW,WEBER,J,PO AS DETECTIVE
620,1040,ANTON,WHITE,T,SERGEANT OF POLICE
011,603,SAMUEL,DARI,,LIEUTENANT OF POLICE
020,1425,DAWN,GIBBONS,M,SERGEANT OF POLICE
020,2345,JAMES,CORLETT,S,SERGEANT OF POLICE
012,1055,MICHAEL,KARCZEWSKI,T,SERGEANT OF POLICE
010,308,IGNACIO,HERNANDEZ,,LIEUTENANT OF POLICE
009,10449,DEBRA,GARDNER,A,POLICE OFFICER
610,20020,NICHOLAS,NICKEAS,P,PO AS DETECTIVE
543,300,STEVE,GEORGAS,E,DEP CHIEF
620,20881,MICHAEL,BELL,S,PO AS DETECTIVE
341,18898,GEORGE,LIVERGOOD,K,PO ASSG CANINE HANDL
341,18717,CANDACE,MILOVICH,M,PO ASSG CANINE HANDL
376,15103,TAMIKO,HENRY,,POLICE OFFICER
620,21161,JOHNNIE,MINTER-EDWARDS,M,PO AS DETECTIVE
017,17935,RHONDA,BURRESS,,PO/FIELD TRNING OFF
022,13137,JAMES,BAILEY JR,P,PO/FIELD TRNING OFF
129,1265,CARI,FORTIN,L,SERGEANT OF POLICE
608,6779,WENDY,BOND,M,PO ASSGN TRAFF SPEC
050,17128,MARIA,JIMENEZ,C,POLICE OFFICER
050,16539,MARK,MALEC,R,POLICE OFFICER
009,19262,JUAN,CHAVEZ,M,POLICE OFFICER
006,1347,STANLEY,WILLIAMS,L,SERGEANT OF POLICE
701,12910,KEITH,GLINSKI,A,POLICE OFFICER
376,,EDDIE,GEVREKIS,I,POLICE OFFICER
610,21848,HARRIETT,LEWIS,E,PO AS DETECTIVE
277,3176,JUAN,AGUIRRE,M,PO ASGN EVID. TECHNI
704,13263,AMY,NIELSON,E,PO/EXP DET CAN HAND
016,2910,HAN,KIM,S,PO/FIELD TRNING OFF
050,14238,DAVID,OLSON,A,POLICE OFFICER
007,19226,IVAN,ELLIS,C,POLICE OFFICER
008,18795,THOMAS,CAREY,P,POLICE OFFICER
610,21247,PATRICK,THELEN,M,PO AS DETECTIVE
012,19657,ROLANDO,VIRELLA,,POLICE OFFICER
701,4120,MICHAEL,BOYLE,R,POLICE OFFICER
606,21135,DANIEL,MC NALLY,P,PO AS DETECTIVE
022,2278,STEPHEN,PIETRZAK,T,SERGEANT OF POLICE
102,19618,HECTOR,ALFARO,,POLICE OFFICER
002,16192,SHARON,KITTRELL,,POLICE OFFICER
277,14150,MICHAEL,RIMKUS,A,PO ASGN EVID. TECHNI
630,21390,EDWARD,MC GOVERN,P,PO AS DETECTIVE
610,324,DAVID,WEIGAND,A,LIEUTENANT OF POLICE
701,11640,KENNETH,RELF,A,POLICE OFFICER
630,20855,DAVID,HEALEY,W,PO AS DETECTIVE
166,19883,DORY,AHEARN,E,POLICE OFFICER
171,7662,DIETRICE,ELLENS ALEXANDE,L,POLICE OFFICER
014,496,JAMES,KOLODZIEJ,F,LIEUTENANT OF POLICE
610,20847,SCOTT,REIFF,E,PO AS DETECTIVE
187,21341,DUSTIN,SCHOLTES,P,PO AS DETECTIVE
610,20354,JOHN,STEWART,M,PO AS DETECTIVE
012,9264,EDWARD,O NEILL,W,POLICE OFFICER
376,19098,ALVARO,AICH,A,POLICE OFFICER
261,14265,MICHAEL,SMITH,P,POLICE OFFICER
051,2208,PHILLIP,ORLANDO,E,SERGEANT OF POLICE
004,1072,JAMES,GRISSETT JR,K,SERGEANT OF POLICE
016,18662,DONALD,BEESE,G,POLICE OFFICER
009,7187,CHRISTOPH,KATALINIC,M,POLICE OFFICER
006,8925,CECIL,GOSTON,,POLICE OFFICER
311,18508,DAVID,MC CRAY,,POLICE OFFICER
014,14436,MICHAEL,RIVERA,,POLICE OFFICER
341,18753,KENNETH,GARDNER,D,PO ASSG CANINE HANDL
020,8108,JAMES,JORGENSEN,S,POLICE OFFICER
025,7010,TIMOTHY,O HARA,M,POLICE OFFICER
166,5810,MARY,MATTHIS,J,POLICE OFFICER
211,1610,DAVID,SEPULVEDA,M,SERGEANT OF POLICE
004,6231,JERRY,ADAMS JR,M,POLICE OFFICER
051,9521,RAMON,COVINGTON,C,POLICE OFFICER
610,21018,JAMES,DOWLING,L,PO AS DETECTIVE
353,1658,KENNETH,DRAYTON,,SERGEANT OF POLICE
016,19425,MYRTA,REYES,M,POLICE OFFICER
005,19118,BURDETT,GRIFFIN III,,POLICE OFFICER
018,12618,JOHN,GILTMIER,,POLICE OFFICER
057,14191,MARK,MIRABELLI,B,POLICE OFFICER
019,328,SCOTT,MC LAIN,P,LIEUTENANT OF POLICE
121,12655,ORLANDO,RODRIGUEZ,,POLICE OFFICER
604,20396,PAUL,BAR,,PO AS DETECTIVE
181,20558,ADAM,KATZ,L,PO AS DETECTIVE
630,20409,DONALD,FALK,J,PO AS DETECTIVE
140,599,CHRISTOPH,KENNEDY,J,DEP CHIEF
630,20729,JEFFREY,MALIK,F,PO AS DETECTIVE
003,18614,TIMOTHY,MARTIN,P,POLICE OFFICER
167,18950,ANDRAE,LEWIS,B,POLICE OFFICER
610,21649,DALE,POTTER JR,A,PO AS DETECTIVE
002,19389,MICHAEL,GARDNER,J,POLICE OFFICER
241,12635,SHELDON,SHERMAN,L,POLICE OFFICER
020,11100,MICHAEL,BIRITZ,L,POLICE OFFICER
184,1661,DARLENE,WUJCIK,,SERGEANT OF POLICE
543,1410,MONICA,DAVIS,M,SERGEANT OF POLICE
376,7491,DE VONNA,YOUNG,R,POLICE OFFICER
630,21282,NOREEN,STRZALKA,B,PO AS DETECTIVE
009,896,FRANK,CASALE JR,J,SERGEANT OF POLICE
704,14361,STEVE,JEDD,E,PO/EXP DET CAN HAND
630,20401,SAMANTHA,NICKEAS,S,PO AS DETECTIVE
018,9044,JOSEPH,MIDONA JR,A,POLICE OFFICER
353,6722,MATTHEW,LOCKITSKI,A,POLICE OFFICER
018,18730,QUENTIN,BRICE,T,POLICE OFFICER
001,19493,ANTHONY,DRIVER,G,POLICE OFFICER
211,12174,RANDALL,SPEARS,,POLICE OFFICER
142,8,MICHAEL,PIGOTT,K,COMMANDER
018,17678,JOSEPH,KWIATKOWSKI,J,POLICE OFFICER
180,5676,PATRICE,HARPER,L,POLICE OFFICER
701,4056,PAUL,BAILEY,V,POLICE OFFICER
630,21224,ERIC,REYES,A,PO AS DETECTIVE
630,20961,TIMOTHY,COVELLI,F,PO AS DETECTIVE
277,10622,STACY,SPIRES,D,PO ASGN EVID. TECHNI
001,15892,MICHAEL,BOZAN,J,POLICE OFFICER
630,10,ROBERT,CESARIO,C,COMMANDER
050,18903,ROY,MAZZANTI,A,POLICE OFFICER
004,4602,LAWRENCE,THOMPSON,G,POLICE OFFICER
002,10386,SHAREN,CALVIN,M,POLICE OFFICER
025,433,THOMAS,STACK,P,LIEUTENANT OF POLICE
017,16396,VITO,RICCIARDI,,POLICE OFFICER
022,4080,MICHAEL,DEVINE,K,POLICE OFFICER
009,17072,JAVIER,RANGEL,L,POLICE OFFICER
543,19437,FELICIA,JONES,,POLICE OFFICER
010,18818,ANTHONY,LITWIN,E,POLICE OFFICER
606,1564,BRIAN,FORBERG,P,SERGEANT OF POLICE
311,1381,STEVEN,SAUTKUS,J,SERGEANT OF POLICE
005,992,REGINA,HIGHTOWER,,SERGEANT OF POLICE
630,21318,LOUIS,VITTORI,J,PO AS DETECTIVE
630,20536,ALAN,YANAGIDATE,I,PO AS DETECTIVE
135,14941,JENNIFER,MADDOX,O,POLICE OFFICER
313,1566,GREGORY,NONCZ,E,SERGEANT OF POLICE
051,8160,DARRYL,DONESKE,M,POLICE OFFICER
610,1456,CLIFFORD,MARTIN,W,SERGEANT OF POLICE
261,2661,JASON,KACZYNSKI,A,SERGEANT OF POLICE
124,17250,LAWRENCE,WANUCHA,W,POLICE OFFICER
124,4109,MARIALISA,FORD,T,POLICE OFFICER
376,9860,RICHARD,HALJEAN,P,POLICE OFFICER
014,6395,PAMALA,EVANS,R,POLICE OFFICER
009,17067,KEVIN,ROCHOWICZ,J,POLICE OFFICER
163,18787,EDWARD,PAKULA,S,POLICE OFFICER
019,5372,JUDITH,OBRZUT,A,POLICE OFFICER
004,2467,JOSEPH,MC GUIRE,P,SERGEANT OF POLICE
005,1635,CARL,CARTER,M,SERGEANT OF POLICE
630,998,RUSSELL,EGAN,A,SERGEANT OF POLICE
620,20667,KENNETH,SIMMONS,,PO AS DETECTIVE
055,9174,CHRIS,ANDERSEN,E,PO/MOUNTED PAT OFF.
007,567,KEITH,RIGAN,S,LIEUTENANT OF POLICE
610,21275,ANDY,LI,Y,PO AS DETECTIVE
051,15505,WILLIAM,JANDA,J,POLICE OFFICER
712,13697,DONNA,WHISENTON,M,POLICE OFFICER
008,19668,PATRICK,EGAN,W,POLICE OFFICER
004,10829,LATRICE,AUSTIN,J,POLICE OFFICER
050,7304,AARON,KIZZIAH,L,POLICE OFFICER
003,2032,EUGENE,KLAMERUS,J,SERGEANT OF POLICE
384,11122,MICHAEL,SINGLETON JR,G,POLICE OFFICER
211,243,JOSE,TIRADO,M,DEP CHIEF
050,19778,WILLIAM,RUHL,E,POLICE OFFICER
620,20483,BRIAN,YAVERSKI,T,PO AS DETECTIVE
016,596,SCOTT,SCHWIEGER,M,LIEUTENANT OF POLICE
017,10855,DINA,MASSEY,M,POLICE OFFICER
166,12284,TIMOTHY,BROOKS,V,POLICE OFFICER
024,1825,SHAWN,SISK,T,SERGEANT OF POLICE
024,4669,MARK,SIMPSON,C,POLICE OFFICER
166,10090,SHANA,KNIGHT,K,POLICE OFFICER
140,193,ANTHONY,RICCIO,J,FIRST DEPUTY SUPT.
050,5527,GEOFFREY,BALACHOWSKI,A,POLICE OFFICER
376,11348,MAURICE,ANDERSON,,POLICE OFFICER
016,33,JOSEPH,PETRENKO,G,CAPTAIN OF POLICE
620,21308,MICHAEL,TYLER,C,PO AS DETECTIVE
019,12226,JON,GALLOWAY,R,POLICE OFFICER
001,18681,VERONICA,RODRIGUEZ,,POLICE OFFICER
171,17066,PETER,VINSON,S,POLICE OFFICER
177,909,JOHN,LEE,Y,SERGEANT OF POLICE
610,21083,SIMON,COTTON,,PO AS DETECTIVE
018,1281,LISA,THOMPSON,,SERGEANT OF POLICE
610,20569,RONALD,GANN,R,PO AS DETECTIVE
002,3005,HULLEN,GOOLSBY III,,POLICE OFFICER
630,1808,SAMUEL,CIRONE,J,SERGEANT OF POLICE
620,20551,TIMOTHY,BAGDON,E,PO AS DETECTIVE
630,20930,BRIAN,O SHEA,M,PO AS DETECTIVE
211,4657,SONIA,AMEZQUITA,,POLICE OFFICER
004,429,MARTIN,LOUGHNEY,T,LIEUTENANT OF POLICE
051,19605,MARK,RENO,A,POLICE OFFICER
312,16358,FORTINO,GARIBAY,E,POLICE OFFICER
008,65,BRIAN,MC DERMOTT,P,COMMANDER
024,10086,FRANCIS,DRURY,J,POLICE OFFICER
018,1612,JOHN,HIGGINS,P,SERGEANT OF POLICE
012,1213,JESUS,ENRIQUEZ,J,SERGEANT OF POLICE
630,21268,DAVID,LUNSFORD,S,PO AS DETECTIVE
704,6743,BRIAN,FARRELL,M,POLICE OFFICER
050,13884,VINCENT,SAN FILIPPO,A,PO/EXP DET CAN HAND
602,791,DAVID,ZAHN,R,LIEUTENANT OF POLICE
020,10160,LORRIE,GROSSMAN,J,POLICE OFFICER
181,20532,WILLIAM,FIEDLER,G,PO AS DETECTIVE
005,1313,CEDRICK,PARKS,V,SERGEANT OF POLICE
020,2021,KENNETH,RACZKA,E,SERGEANT OF POLICE
620,21266,KEVIN,SCOTT,P,PO AS DETECTIVE
311,16348,KEITH,KALAFUT,E,POLICE OFFICER
620,20639,THOMAS,DOWNES,M,PO AS DETECTIVE
008,1056,RAYMOND,PIWNICKI,R,SERGEANT OF POLICE
014,541,DANIEL,JACOBS,P,LIEUTENANT OF POLICE
018,1866,THOMAS,POLICK JR,A,SERGEANT OF POLICE
024,4906,MATTHEW,URQUHART,C,POLICE OFFICER
016,19249,DARLENE,ALEXANDER,,POLICE OFFICER
008,1024,CATHLENE,HILLMAN,L,SERGEANT OF POLICE
001,19544,JOHN,VENCKUS,P,POLICE OFFICER
630,20210,JACINTO,GONZALEZ,,PO AS DETECTIVE
051,5437,MIGUEL,CUADRADO,,POLICE OFFICER
008,1862,JEFFREY,ALDRICH,S,SERGEANT OF POLICE
019,16684,JOHN,FITZGERALD,R,POLICE OFFICER
166,9867,DANIEL,KRAMER,M,POLICE OFFICER
620,20252,GREGORY,INSLEY,J,PO AS DETECTIVE
384,20976,TRACY,BYERLY,L,PO AS DETECTIVE
024,111,WILLIAM,CLUCAS JR,E,CAPTAIN OF POLICE
127,12672,KERRY,TIERNEY,A,POLICE OFFICER
022,18988,JOHN,THILL,C,POLICE OFFICER
019,2271,ANGEL,WARD,F,SERGEANT OF POLICE
050,8892,ANDREW,NAPOLITANO,J,POLICE OFFICER
008,19568,THOMAS,MARSHALL,J,POLICE OFFICER
701,18297,XAVIER,ARTIS,R,POLICE OFFICER
630,1077,SHANE,MC HUGH,F,SERGEANT OF POLICE
002,819,JOHNNY,CHRISTIAN,R,SERGEANT OF POLICE
015,13469,JORGE,MUNOZ,L,POLICE OFFICER
123,6701,SANDRA,HAWKINS,,POLICE OFFICER
142,77,RODERICK,ROBINSON,D,COMMANDER
050,12135,WERNER,CALDER,J,POLICE OFFICER
114,8144,ROBERT,DANGLES,J,POLICE OFFICER
213,423,ERNEST,CATO III,,DEP CHIEF
126,13977,YVONNE,PAGE,M,POLICE OFFICER
136,19829,ALESIA,MORRIS,R,POLICE OFFICER
009,7329,JOHN,VALTIERRA,,POLICE OFFICER
620,21222,ANTHONY,BLAKE,R,PO AS DETECTIVE
177,12312,SHEILA,CALDWELL,,PO ASGN EVID. TECHNI
001,910,ELLIOTT,MUSIAL,C,SERGEANT OF POLICE
177,7549,BARRY,EARLS,E,PO ASGN EVID. TECHNI
140,19857,MICHAELEN,ROSA,J,POLICE OFFICER
610,20372,TIMOTHY,EARLS,W,PO AS DETECTIVE
050,3243,TARAS,BILYJ,J,POLICE OFFICER
181,810,MARY,NANNINGA,K,SERGEANT OF POLICE
012,13375,JONATH,SMITH,W,POLICE OFFICER
276,951,ROSAVELIA,MORENO,,SERGEANT OF POLICE
610,20114,MARY,WILLIS IVY,C,PO AS DETECTIVE
620,21397,TIMOTHY,OLIVER,,PO AS DETECTIVE
015,3481,CARLA,JACKSON,R,PO/FIELD TRNING OFF
014,22,MELVIN,ROMAN,,COMMANDER
312,2389,NEDRA,NELSON-JONES,L,SERGEANT OF POLICE
181,20291,ANTHONY,GRANAT,M,PO AS DETECTIVE
116,20446,BAZ,KHOUSHABA,G,PO AS DETECTIVE
630,20442,JAMES,KLEES,G,PO AS DETECTIVE
024,12842,ROBERT,RAHLFS JR,J,POLICE OFFICER
020,200,MICHAEL,BERTI,J,LIEUTENANT OF POLICE
161,9911,KEVIN,FINNEGAN,P,POLICE OFFICER
121,1020,THOMAS,BARKER,N,SERGEANT OF POLICE
116,19127,JESUS,OROZCO,J,POLICE OFFICER
012,19593,JORGE,SALINAS,,POLICE OFFICER
051,17214,JAMES,ROBINSON JR,A,POLICE OFFICER
020,19992,NICK,MC MANAMON,J,POLICE OFFICER
009,19270,WILLIAM,QUINN,F,POLICE OFFICER
022,5605,DANIEL,MORRIN,J,POLICE OFFICER
542,18295,JAMES,WHITTINGTON,R,P O ASSGN SEC SPEC
542,6007,LUIS,ZAMBRANO JR,,P O ASSGN SEC SPEC
016,19596,TERRY,ABBATE,M,POLICE OFFICER
016,5315,GERALD,JASTRZEBSKI,P,POLICE OFFICER
376,,DEON,HUGHES,S,POLICE OFFICER
177,8458,JOSEPH,CALVO,O,PO ASGN LATEN F/P EX
630,21072,RUBEN,WEBER,,PO AS DETECTIVE
014,8582,JULIE,BUTZEN,A,POLICE OFFICER
277,5558,EILEEN,DONOHOE,T,PO ASGN EVID. TECHNI
610,20413,BRIAN,SHERWOOD,P,PO AS DETECTIVE
116,6,LEO,PANEPINTO,,COMMANDER
025,4332,TIMOTHY,MARINO,D,POLICE OFFICER
353,19244,ORLANDO,SANCHEZ JR,,POLICE OFFICER
620,20175,JOHN,BRYJA,T,PO AS DETECTIVE
543,19410,BRIAN,SLOYAN,A,POLICE OFFICER
059,4180,CATHERINE,SKOL,S,POLICE OFFICER
012,10370,LUIS,VARELA,,POLICE OFFICER
022,9744,DAVID,BACHLER,A,POLICE OFFICER
167,16867,XZAVIER,GORDON,C,POLICE OFFICER
016,19248,JOSEPH,RAMIREZ,,POLICE OFFICER
019,5341,MICHAEL,ELLISTON,K,POLICE OFFICER
019,14002,KATHERINE,FIGUEROA,A,POLICE OFFICER
016,10518,WILLIAM,LYNCH,J,POLICE OFFICER
017,19119,KELEAN,WICKERY,B,POLICE OFFICER
277,12643,MYRON,SELTZER,D,PO ASGN EVID. TECHNI
